OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
533564,43154811,,DEFAULT,1771889400000,1771889400000,wildcade,64.64,64.64,ARAOC,,,,,,,,,,Human,,,SJBR,,1771877700000,,1772989200000,,,,,PA,1542,SACC,,,,,,THUNDER BIRD,,WF,FI,35.781814,-94.827581,,,{58E813FE-BEF2-49C6-AAC8-AB5A342A2BC8},,0,1,,0,,,,1,000622,wildcade,,,,Cherokee,ARAOC,40021,,,,Private,Private,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-000622,No Decision,,,,1771945165330,1773063949683,0,,,{58E813FE-BEF2-49C6-AAC8-AB5A342A2BC8},0dd6e6c7-aa7a-4e9d-bd87-d79d8c128286,Type 5 Incident,-94.827581,35.781814
533569,43154814,,DEFAULT,1771864500000,1771864500000,wildcade,30.3,30.3,ARAOC,,,,,,,,,,Human,,,SJMB,,1771864200000,,1772989200000,,,,,PA,1542,SACC,,,,,,LUCKY SPRING,,WF,FI,36.076418,-95.051788,,,{15AC5C67-5539-4CA0-B4D3-17DC5F95AB83},,0,1,,0,,,,1,000624,wildcade,,,,Cherokee,ARAOC,40021,,,,Private,Private,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-000624,No Decision,,,,1771946134037,1773063838887,0,,,{15AC5C67-5539-4CA0-B4D3-17DC5F95AB83},0e66b7ea-0770-4896-a391-aa110292ca46,Type 5 Incident,-95.051788,36.076418
533580,43154817,,DEFAULT,1772388000000,1772989200000,wildcade,36,36,ARAOC,,,,,,,,,,Human,,,SJBW,,1771878000000,,1772989200000,,,,,PA,1542,SACC,,,,,,PAHCODDY,,WF,FI,34.864722,-98.165278,,,{18708A76-F0F2-41E5-A3B3-D43001F98B93},,0,1,,0,,,,1,000626,wildcade,,,,Caddo,ARAOC,40015,BIA,OKCOA,,BIA,Federal,,,,,,,SA02,BIA,OKANA,US-OK,,,,,,2026-OKANA-000626,No Decision,,,,1771947333157,1773063975820,0,,,{18708A76-F0F2-41E5-A3B3-D43001F98B93},5989668d-cf5a-4fda-93d4-f8fbe45cb979,Type 5 Incident,-98.165278,34.864722
533604,43157209,,DEFAULT,,1773378000000,wildcade,30,30,MSMIC,,,,,,,,,,Undetermined,,,,,1771610400000,,1773439200000,,,,,,,SACC,,,,,,Range 12,,WF,FI,31.08663,-89.09827,,,{1200CC94-1F27-4FB5-B5D2-2EB399F36B83},,0,1,,0,,,,1,000184,INFORM_Inspector,,,,Perry,MSMIC,28111,,,,DOD,Federal,,,,,,,SA22A,USFS,MSMNF,US-MS,,,,,,2026-MSMNF-000184,No Decision,,,,1771951275367,1773773360980,0,,,{1200CC94-1F27-4FB5-B5D2-2EB399F36B83},91da3395-c684-461f-8d6e-691f0e6af27b,Type 4 Incident,-89.09827,31.08663
533619,38501214,,DEFAULT,,,firesponse,15,15,TXTIC,,,,,,,,,,Undetermined,,,,,1771955220000,Type 5 Incident,,,,,,,,SACC,,,,,,Tyler 1795,,WF,FI,30.56169587,-94.30444345,,,{E1CD19D9-1B88-45F1-86C7-497D3BA4BDF1},,0,,,0,,,0,1,261795,firesponse,0,,,Tyler,TXTIC,48457,,,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2026-TXTXS-261795,No Decision,,,,1771958330430,1771958330430,0,,,{B160D55B-544E-4A2E-ACDC-93D2EE1BCAE0},fd1258ca-f06d-46f7-ad3e-79f0d373ce54,Type 5 Incident,-94.30444345,30.56169587
533627,43159608,,DEFAULT,,,wildcade,6754,100,TXTIC,1111158.91,,,,,Minimal,Smoldering,Creeping,Backing,Undetermined,,,SJCX,,1771957800000,,,0,100,0,0,P8,0813,SACC,1773084269000,1772989200000,1773083700000,F,Type 4 IC,Cypress Creek,"5 Miles SE from Zavalla, TX",WF,FI,31.0586,-94.3567,,,{8432B888-2A01-4825-8EB6-C74589DE24FC},,0,1,1,0,,,0,1,000138,wildcade,100,100,Zavalla,Angelina,TXTIC,48005,USFS,TXTXF,,USFS,Federal,,,,,,,SA12,USFS,TXTXF,US-TX,,,Brush (2 feet),Southern Rough,10,2026-TXTXF-000138,Approved Decision,1500000,Type 3 Team,1772550962000,1771960611630,1774965471010,0,,,{8432B888-2A01-4825-8EB6-C74589DE24FC},8af66c28-dfcd-4640-92d4-93b3635cd2b6,Type 4 Incident,-94.3567,31.0586
533644,38501240,,DEFAULT,1771975920000,1772064000000,wildcade,1084,0.1,COPBC,0,,,,,Moderate,,,,Human,,,SJDG,,1771963860000,,1772126040000,0,100,0,0,PN,1542,RMCC,1772064147000,1771974000000,1772033400000,F,Type 4 IC,Dahlberg,"8 Miles S from Franktown, CO",WF,FI,39.264683,-104.73936,,,{39F49E75-4736-47A8-915D-9EF90A4488B1},,0,1,,0,,,0,1,000199,wildcade,100,100,,Douglas,COPBC,08035,,,,Private,Private,,,,,,,RM18,C&L,CODGX,US-CO,,,Tall Grass (2.5 feet),,8,2026-CODGX-000199,No Decision,,,,1771964684397,1772127549740,0,,,{0C56D7E0-0132-420F-867B-A5B3A9F13BC4},62c9a7ea-248e-4aa8-b23a-035f4f1c298a,Type 5 Incident,-104.737283,39.264567
533657,38501252,,DEFAULT,1772140500000,,wildcade,350,0.1,LALIC,5500,,,,,Minimal,,,,Undetermined,,,,,1771878480000,,,0,100,0,0,,,SACC,1772140678000,1772084700000,1772140500000,F,Type 5 IC,Wild Cow,"6 Miles S from Deridder, LA",WF,FI,30.7548,-93.3163,,,{3BB65B22-B0D5-4EFA-A4A4-DD0ED7ABD9CF},,0,,,0,,,0,1,000085,wildcade,100,100,Deridder,Beauregard,LALIC,22011,,,,Private,Private,,,,,,,SA19,DOF,LALAS,US-LA,,,Southern Rough,,13,2026-LALAS-000085,No Decision,,,,1771966993770,1772140733420,0,,,{34C78865-FCA9-486F-8F2A-4473EF1F0E20},01977d6c-b775-46ce-a69e-1aea490e2e4d,Type 5 Incident,-93.3163,30.7548
533659,43165606,,DEFAULT,1771977720000,1772032458000,firesponse,20,20,TXTIC,,,,,,Active,,,,Human,Power generation/transmission/distribution,Electrical transmission/distribution systems,,,1771964220000,Type 5 Incident,,,,,,,,SACC,,,,,,Angelina 1807,,WF,FI,31.40876736,-94.68893947,,,{B2F78627-E2E8-49C5-ADC6-60883C925691},,0,,,0,,,0,1,261807,firesponse,100,,,Angelina,TXTIC,48005,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261807,No Decision,,,,1771967270400,1772633062330,0,,,{B2F78627-E2E8-49C5-ADC6-60883C925691},dca7cbec-f888-4fae-a8e2-e226c964c1d2,Type 5 Incident,-94.68893947,31.40876736
533660,43165604,,DEFAULT,1772128800000,1773680400000,wildcade,739,739,ARAOC,35000,,,,,Minimal,,Creeping,Smoldering,Undetermined,,,SJDA,,1771966049000,,1773680400000,0,100,0,0,PA,1542,SACC,1772202376000,1772118000000,1772154000000,F,Type 4 IC,ALABAMA CREEK,"1 Miles SW from Clearview, OK",WF,FI,35.375278,-96.207222,,,{401163C4-FA20-48D7-9A22-1914A7160B63},,0,1,,0,,,0,1,000631,wildcade,100,100,,Okfuskee,ARAOC,40107,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,Tall Grass (2.5 feet),Timber (Grass and Understory),50,2026-OKOMA-000631,No Decision,,,,1771967243160,1773758452717,0,,,{401163C4-FA20-48D7-9A22-1914A7160B63},3a495ca0-7e1a-4d88-bf71-481cce7bb806,Type 4 Incident,-96.207222,35.375278
533665,43166003,,DEFAULT,1772388000000,1773680400000,wildcade,108,108,ARAOC,,,,,,,,,,Undetermined,,,SJDJ,,1771965618000,,1773680400000,,,,,PA,1542,SACC,,,,,,ARROW,,WF,FI,34.731389,-96.963889,,,{473797DF-E5BE-4B97-A453-3A44A618E640},,0,1,,0,,,,1,000630,wildcade,,,,Garvin,ARAOC,40049,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-000630,No Decision,,,,1771967026440,1773758295717,0,,,{473797DF-E5BE-4B97-A453-3A44A618E640},30df2435-4644-40f7-b300-3ce9004046b5,Type 4 Incident,-96.963889,34.731389
533666,43165607,,DEFAULT,1773723600000,1773763320000,wildcade,18,1,MSMIC,,,,,,,,,,Human,,,SJCH,,1771963107000,,1773763800000,,,,,P8,0807,SACC,,,,,,Double Branch,,WF,FI,30.796111,-88.944167,,,{C0758C06-E361-45C2-9CAC-A24BA2AE6084},,0,1,,0,,,,1,000187,wildcade,,,,Stone,MSMIC,28131,USFS,MSMNF,,USFS,Federal,,,,,,,SA22A,USFS,MSMNF,US-MS,,,,,,2026-MSMNF-000187,No Decision,,,,1771967589490,1773763815857,0,,,{C0758C06-E361-45C2-9CAC-A24BA2AE6084},30ad8544-be1e-46e1-8b7d-91054d421de3,Type 4 Incident,-88.948083,30.787917
533673,43166006,,DEFAULT,1771997788000,1773149160000,firesponse,32,32,TXTIC,,,,,,Active,,,,Human,Debris and open burning,Hand pile/slash,,,1771963140000,Type 4 Incident,,,,,,,,SACC,,,,,,Sherra,,WF,FI,32.415,-95.37833333,,,{2FAEA178-0CA2-4704-B473-D530199606A4},,0,,,0,,,0,1,261806,firesponse,100,,,Smith,TXTIC,48423,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261806,No Decision,,,,1771968784140,1773149292037,0,,,{2FAEA178-0CA2-4704-B473-D530199606A4},0b6ca501-01ad-4966-b95f-109b6b31f6f6,Type 5 Incident,-95.37833333,32.415
533685,43168804,,DEFAULT,1771978800000,1772033919000,firesponse,16.3,16.3,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Hand pile/slash,,,1771967340000,Type 5 Incident,,,,,,,,SACC,,,,,,Angelina 1821,,WF,FI,31.42436967,-94.72718778,,,{F92A0EBD-620D-4429-801E-8465AD1003A2},,0,,,0,,,0,1,261821,firesponse,100,,,Angelina,TXTIC,48005,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261821,No Decision,,,,1771970887293,1772985309793,0,,,{F92A0EBD-620D-4429-801E-8465AD1003A2},9c8602a0-41cd-48c8-bce1-398f055a932f,Type 5 Incident,-94.72996667,31.4241
533688,43169603,,DEFAULT,1772006735000,1772806727000,firesponse,80,80,TXTIC,0,,,,,Minimal,,Wind Driven Runs,,Human,Debris and open burning,Machine pile/slash,,,1771967940000,Type 4 Incident,,0,100,0,0,,,SACC,1772055863000,1772028000000,1772055000000,F,Type 5 IC,A and R,"1 Miles SW from Linden, TX",WF,FI,32.9985,-94.35914,,,{D814356A-31E8-4EDB-A295-F4BAFB27DCA1},,0,,,0,,,0,1,261823,firesponse,100,100,Linden,Cass,TXTIC,48067,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),Timber (Litter and Understory),31,2026-TXTXS-261823,No Decision,,,,1771971268310,1772806753140,0,,,{D814356A-31E8-4EDB-A295-F4BAFB27DCA1},a7696d9d-8adc-4fdb-923a-b1c46a7c94e3,Type 5 Incident,-94.35914,32.9985
533689,38501284,,DEFAULT,1771988880000,1772215776000,firesponse,11.93,11.93,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Open trash burning,,,1771969140000,Type 5 Incident,,,,,,,,SACC,,,,,,Walker 1825,,WF,FI,30.59287394,-95.5796344,,,{B47E445D-FE34-45E2-B1A2-08D757959811},,0,,,0,,,0,1,261825,firesponse,100,,,Walker,TXTIC,48471,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261825,No Decision,,,,1771971531230,1772555359383,0,,,{5D5D1DCF-5662-45CB-9A7E-8CD8FD99A767},6a7ae869-67fa-480b-89cd-7607550145e1,Type 5 Incident,-95.57998333,30.594
533691,43169605,,DEFAULT,1771980480000,1772141023000,firesponse,62,62,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Machine pile/slash,,,1771967940000,Type 5 Incident,,,,,,,,SACC,,,,,,Houston 1822,,WF,FI,31.44867272,-95.54467463,,,{CD6CA104-266E-4246-9844-352FD76BC641},,0,,,0,,,1,1,261822,firesponse,100,,,Houston,TXTIC,48225,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,Hardwood Litter,,,2026-TXTXS-261822,No Decision,,,,1771971684483,1772629560417,0,,,{CD6CA104-266E-4246-9844-352FD76BC641},3102d0fd-e3a9-47e8-9740-8693f615065c,Type 5 Incident,-95.544,31.45528333
533698,43169608,,DEFAULT,1771981142000,1772244031000,firesponse,540,540,TXTIC,0,,,,,Minimal,,,,Undetermined,Undetermined (remarks required),Origin destroyed,,,1771964582000,Type 5 Incident,,0,100,0,0,,,SWCC,1772079790000,1771965000000,1772055000000,F,Type 5 IC,Willard,"9 Miles W from Stratford, TX",WF,FI,36.29863,-102.24182,,,{45DA5C5C-23F5-4161-8562-421AD73A7B4B},,0,,,0,,,0,1,261811,firesponse,100,100,Stratford,Dallam,TXTIC,48111,SFS,TXTXS,,Private,Private,,,,,,,SA01,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),Short Grass (1 foot),32,2026-TXTXS-261811,No Decision,,,,1771972493590,1772837544950,0,,,{45DA5C5C-23F5-4161-8562-421AD73A7B4B},88eb8dec-8dd2-4764-b962-4550cb09a9f7,Type 5 Incident,-102.24182,36.29863
533699,38501294,,DEFAULT,,,ics209,264,,MSMIC,52800,,,,,Active,,Crowning,,Undetermined,,,,,1771960500000,,,0,100,0,0,,,SACC,1771984248000,1771961400000,1771983900000,F,Type 5 IC,Pearl River- Connie Hariel Rd.,"4 Miles SW from Silver Run, MS",WF,FI,,,,,{7F951559-4480-4742-AFF2-87320B9C2EF3},,0,,,0,,,0,1,016919,ics209,100,100,,Pearl River,MSMIC,28109,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,6,2026-MSMSS-016919,No Decision,,,,1771972541423,1771984248353,0,,,{80CAB538-BBBA-47B5-9017-36B92110F0E2},2a9d285f-9706-42d2-a91d-71ae26cf20ed,Type 5 Incident,-89.3905556,30.6830556
533700,38501295,,DEFAULT,1772044983000,1772214827000,firesponse,18.4,18.4,TXTIC,,,,,,,,,,Human,Debris and open burning,Burn Barrel,,,1771965669000,Type 5 Incident,,,,,,,,SACC,,,,,,Old Agnes,,WF,FI,32.8915933,-97.78454832,,,{D57F3232-CF7B-49CD-89B7-B09E65576F64},,0,,,0,,,0,1,261815,firesponse,100,,,Parker,TXTIC,48367,SFS,TXTXS,,Private,Private,,,,,,,SA06,SFS,TXTXS,US-TX,,,Chaparral (6 feet),,,2026-TXTXS-261815,No Decision,,,,1771972577213,1772214914690,0,,,{EA152B97-5F3F-4FED-AC40-BC16F2FF3440},c4569482-05a2-4682-b802-0060f504a7ca,Type 5 Incident,-97.78454832,32.8915933
533701,43168813,,DEFAULT,1771979907000,,firesponse,19,19,TXTIC,,,,,,Moderate,,,,Human,Equipment and vehicle use,Hot work: welder/grinder/torch/cutter,,,1771965436000,Type 5 Incident,,,,,,,,SACC,,,,,,Old Highway,,WF,FI,29.99051147,-97.829415,,,{069C65BB-5D8D-4E32-A934-C3DF317D33F0},,0,,,0,,,0,1,261813,firesponse,100,,,Hays,TXTIC,48209,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261813,No Decision,,,,1771972919717,1773870868693,0,,,{069C65BB-5D8D-4E32-A934-C3DF317D33F0},67cd6ea5-84fb-4765-9aeb-34d3db7ce4e8,Type 5 Incident,-97.829415,29.99051147
533703,43169204,,DEFAULT,1771984800000,1773680400000,wildcade,187,187,ARAOC,5000,,,,,Minimal,,,,Undetermined,,,SJDD,,1771972940000,,1773680400000,0,100,0,0,PA,1542,SACC,1772046182000,1771974000000,1772042400000,F,Type 4 IC,HIGH POINT,"1 Miles N from Lamar, OK",WF,FI,35.124444,-96.161111,,,{BF23ACAD-4A35-4B5C-AA5F-842AD8BF9CA2},,0,1,,0,,,0,1,000634,wildcade,100,100,,Hughes,ARAOC,40063,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,Timber (Litter and Understory),,25,2026-OKOMA-000634,No Decision,,,,1771973393667,1773757791443,0,,,{BF23ACAD-4A35-4B5C-AA5F-842AD8BF9CA2},85509025-9d6f-4adf-bab7-68bc73c57d1e,Type 4 Incident,-96.161111,35.124444
533705,43168816,,DEFAULT,1772070386000,1772325921000,firesponse,1160,1160,TXTIC,0,,,,,Active,,Flanking,,Human,Equipment and vehicle use,Unknown (remarks required),,,1771968266000,Type 5 Incident,,0,100,0,0,,,SACC,1772142669000,1772114400000,1772139600000,F,Type 5 IC,Nebo Mountain,"14 Miles NE from Fredericksburg, TX",WF,FI,30.440144,-98.746777,,,{24BB3A9E-08A3-440D-8546-1C60D85BA6F6},,0,,,0,,,1,1,261824,firesponse,100,100,Fredericksburg,Gillespie,TXTIC,48171,SFS,TXTXS,,Private,Private,,,,,,,SA10,SFS,TXTXS,US-TX,,,Southern Rough,Tall Grass (2.5 feet),21,2026-TXTXS-261824,No Decision,,,,1771974219983,1772837540640,0,,,{24BB3A9E-08A3-440D-8546-1C60D85BA6F6},00d34881-91b5-4cd4-8656-effae269e7a0,Type 5 Incident,-98.746777,30.440144
533706,38501300,,DEFAULT,,,ics209,260,,MSMIC,65000,,,,,Extreme,,,,Human,,,,,1771964100000,,,0,100,0,0,,,SACC,1772001584000,1771965000000,1771999200000,F,Type 5 IC,Greene - Midway Church Rd,"4 Miles E from McLain, MS",WF,FI,,,,,{C7FAEA67-414B-4A84-96C3-A9C78F7B81B6},,0,,,0,,,0,1,016918,ics209,99,100,Lucedale,Greene,MSMIC,28041,,,,Private,Private,,,,,,,SA22A,FC,MSMSS,US-MS,,,Southern Rough,,6,2026-MSMSS-016918,No Decision,,,,1771974058697,1772001584487,0,,,{2DF5F124-8FD1-45B6-9DAD-4B5B04F93CC3},8c1dcfb5-8346-4077-9118-75d6ea6e2702,Type 5 Incident,-88.74,31.1077778
533707,43169205,,DEFAULT,1771983000000,1772652600000,wildcade,550,550,MOMOC,10000,,,,,Minimal,,Running,,Undetermined,,,SJCL,,1771969217000,,1772652600000,0,100,0,0,PN,1542,EACC,1772062743000,1771975800000,1772062200000,F,Type 3 IC,Upton Road,"20 Miles NW from Houston, MO",WF,FI,37.535667,-92.116667,,,{5CD5DA4F-E543-4E90-A3C8-E9BC2551FB35},,0,1,,0,,,0,1,000113,wildcade,100,100,"Houston, MO",Texas,MOMOC,29215,,,,Private,Private,,,,,,,EA13,DOC,MOMOS,US-MO,,,Tall Grass (2.5 feet),Timber (Litter and Understory),27,2026-MOMOS-000113,No Decision,,,,1771974298953,1772652565083,0,,,{5CD5DA4F-E543-4E90-A3C8-E9BC2551FB35},34ebdf42-0bd0-4f36-8eab-a78dfc6566f0,Type 3 Incident,-92.1983,37.374833
533709,43168818,,DEFAULT,1771975103000,,firesponse,14,14,TXTIC,,,,,,Active,,,,Undetermined,Undetermined (remarks required),Origin and/or cause not identified,,,1771966924000,Type 5 Incident,,,,,,,,SACC,,,,,,Turkey Creek,,WF,FI,30.62059627,-97.32986111,,,{C156EA6D-EC5E-4F6A-8089-EEC423401B80},,0,,,0,,,0,1,261819,firesponse,100,,,Williamson,TXTIC,48491,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Short Grass (1 foot),,,2026-TXTXS-261819,No Decision,,,,1771974919597,1772837593190,0,,,{C156EA6D-EC5E-4F6A-8089-EEC423401B80},bee2c128-a0ae-4ecf-8e4e-60779eaad3c6,Type 5 Incident,-97.32986111,30.62059627
533714,43168822,,DEFAULT,1771982160000,1772632459000,firesponse,12,12,TXTIC,,,,,,Minimal,,,,Human,Equipment and vehicle use,Electric motor/power tools/battery,,,1771973460000,Type 5 Incident,,,,,,,,SACC,,,,,,Titus 1837,,WF,FI,33.21866422,-94.89592412,,,{5BEA171C-70CB-4593-ADAA-46C92A6F8BD0},,0,,,0,,,0,1,261837,firesponse,100,,,Titus,TXTIC,48449,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Grass and Understory),,,2026-TXTXS-261837,No Decision,,,,1771975934763,1772632474413,0,,,{5BEA171C-70CB-4593-ADAA-46C92A6F8BD0},64048a82-a903-47cd-ab50-6735e2f85f5c,Type 5 Incident,-94.8875,33.23068
533723,43169615,,DEFAULT,1771991374000,1771993546000,firesponse,25.12,25.12,TNTNSC,,25.12,,,,Moderate,,,,Human,Undetermined (remarks required),Under investigation,,,1771974950000,Type 5 Incident,1772927528000,,,,,,,SACC,,,,,,McNairy - Ferguson Store Road,,WF,FI,35.09121667,-88.64441667,,,{528D4E43-624D-4B8A-AC46-8B44AC517A2F},,0,,,0,,,0,1,260195,firesponse,100,,,McNairy,TNTNSC,47109,DVF,TNTNS,,Private,Private,,,,,,,SA24,DVF,TNTNS,US-TN,,TU4,Timber (Litter and Understory),,,2026-TNTNS-260195,No Decision,,,,1771978200360,1773750790067,0,,,{528D4E43-624D-4B8A-AC46-8B44AC517A2F},7d713853-ae66-452a-80e7-2c571d29e25e,Type 5 Incident,-88.64441667,35.09121667
533724,38501319,,DEFAULT,,,ics209,177,,ARAOC,1300,,,,,Minimal,,Flanking,,Human,,,SJFJ,,1771959600000,,,0,100,0,0,,,SACC,1772214517000,1772056800000,1772211600000,F,Type 4 IC,Dead Frog,"9 Miles SW from Talihina, OK",WF,FI,,,,,{D7962370-5EA4-46C1-A5E0-E86C506DD83A},,0,1,0,0,0,0,0,1,260317,ics209,100,100,,Pushmataha,ARAOC,40127,,,,Private,Private,Indian,,,21E,21,2N,SA17A,DVF,OKOKS,US-OK,,,Tall Grass (2.5 feet),Timber (Litter and Understory),2,2026-OKOKS-260317,No Decision,,,,1771978198450,1772214517370,0,,,{28C8E5B4-45E5-4FE7-B5BB-94778E3EE420},125320e8-865c-4e20-aae6-fae1f0485124,Type 4 Incident,-95.1019444,34.6391667
533733,43168829,,DEFAULT,1771995602000,1772037660000,firesponse,84,84,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Escaped Prescribed Burn,,,1771976340000,Type 5 Incident,,,,,,,,SACC,,,,,,Angelina 1841,,WF,FI,31.15927,-94.36223,,,{517DA189-17EF-4DEA-BFE4-B28EC3A9EC48},,0,,,0,,,0,1,261841,firesponse,100,,,Angelina,TXTIC,48005,SFS,TXTXS,,USFS,Federal,,,,,,,SA12,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261841,No Decision,,,,1771980279210,1772628942633,0,,,{517DA189-17EF-4DEA-BFE4-B28EC3A9EC48},b914d372-4f70-459e-829e-7eac744da379,Type 5 Incident,-94.36223,31.15927
533736,38501331,,DEFAULT,1771991637000,1772123280000,firesponse,56,56,TXTIC,,,,,,Minimal,,,,Human,Debris and open burning,Hand pile/slash,,,1771974480000,Type 5 Incident,,,,,,,,SACC,,,,,,Hopkins 1839,,WF,FI,33.28069645,-95.36475833,,,{3CE83A0C-54FF-45AE-8CC9-F60ED26501A9},,0,,,0,,,0,1,261839,firesponse,100,,,Hopkins,TXTIC,48223,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,,2026-TXTXS-261839,No Decision,,,,1771981122727,1772123325490,0,,,{2076460C-B212-4E23-94CC-0336EFAA4967},eec083ae-bada-4272-87c5-eaeeb1516d8e,Type 5 Incident,-95.36012,33.28528
533743,38501338,,DEFAULT,,,ics209,392,,ARAOC,6247,,,,,Minimal,,Backing,,Human,,,,,1771896600000,,,0,100,0,0,,,SACC,1772141061000,1772132400000,1772140500000,F,Type 4 IC,Devils Backbone,"8 Miles E from Cloudy, OK",WF,FI,,,,,{55676583-72A6-4FB0-A0A9-675EFBDCAA22},,0,,,0,,,0,1,260312,ics209,60,100,,Pushmataha,ARAOC,40127,,,,Private,Private,1st Principal Meridian,,,20E,36,2S,SA17A,DVF,OKOKS,US-OK,,,Timber (Litter and Understory),Closed Timber Litter,5,2026-OKOKS-260312,No Decision,,,,1771985574300,1772141061683,0,,,{FC395015-EE80-4A7C-B209-272AE9B0329E},a9e79e80-a219-4d61-95c4-da9d6515f190,Type 5 Incident,-95.1588889,34.3425
533745,38501340,,DEFAULT,1772065560000,,firesponse,509,509,TXTIC,0,,,,,Minimal,,Flanking,Creeping,Human,Debris and open burning,Escaped Prescribed Burn,,,1771983660000,Type 5 Incident,,0,100,0,0,,,SACC,1772142902000,1772114400000,1772139600000,F,Type 5 IC,Flat Creek,"12 Miles NW from Linden, TX",WF,FI,33.16234245,-94.53103262,,,{E33BE83D-833E-4008-B0DF-18090DA06CE1},,0,,,0,,,0,1,261845,firesponse,100,100,Linden,Cass,TXTIC,48067,SFS,TXTXS,,Private,Private,,,,,,,SA07,SFS,TXTXS,US-TX,,,Timber (Litter and Understory),,2,2026-TXTXS-261845,No Decision,,,,1771986390500,1772295557107,0,,,{19A797B8-0860-49DC-B0A1-484B68C38C14},e3b6a3de-8ae0-4727-8a4d-64035cacf587,Type 5 Incident,-94.51193333,33.13293333
